node_id,feature_id,value
11039,9127,1.0
11039,1328,1.0
11039,9099,1.0
11039,959,1.0
11039,7002,1.0
11039,4758,1.0
11039,3891,1.0
11039,8012,1.0
11039,1535,1.0
11039,326,1.0
11039,12916,1.0
11039,10120,1.0
11039,6276,1.0
11039,8900,1.0
11039,1938,1.0
11039,5978,1.0
11039,9589,1.0
11039,7141,1.0
11039,8501,1.0
11039,8548,1.0
9192,11209,1.0
9192,12255,1.0
9192,11408,1.0
9192,7695,1.0
9192,8273,1.0
9192,8578,1.0
9192,6360,1.0
9192,3246,1.0
9192,2342,1.0
9192,9464,1.0
9192,8944,1.0
9192,9693,1.0
9192,4918,1.0
9192,10694,1.0
9192,10197,1.0
9192,4561,1.0
9192,6547,1.0
9192,9481,1.0
9192,11203,1.0
9192,10020,1.0
9192,9894,1.0
9192,7756,1.0
9192,11137,1.0
9192,10002,1.0
9192,1359,1.0
9192,725,1.0
9192,9938,1.0
9192,3300,1.0
9192,3113,1.0
9192,8442,1.0
9192,9317,1.0
9192,9489,1.0
9192,3031,1.0
9192,6186,1.0
9192,1275,1.0
9192,11099,1.0
9192,785,1.0
9192,4538,1.0
9192,11086,1.0
9192,7749,1.0
9192,8288,1.0
9192,5109,1.0
9192,9537,1.0
9192,1740,1.0
9192,12815,1.0
9192,9792,1.0
9192,5864,1.0
9192,1909,1.0
9192,5855,1.0
9192,12775,1.0
9192,8908,1.0
9192,5307,1.0
9192,12964,1.0
9192,504,1.0
9192,10234,1.0
9192,12631,1.0
9192,6377,1.0
9192,8031,1.0
9192,9004,1.0
9192,5144,1.0
9192,7720,1.0
6569,2625,1.0
6569,6469,1.0
6569,6483,1.0
6569,10641,1.0
6569,1701,1.0
6569,1897,1.0
6569,11390,1.0
6569,5287,1.0
6569,9635,1.0
6569,2032,1.0
6569,6029,1.0
6569,2651,1.0
6569,5210,1.0
9774,6911,1.0
9774,10203,1.0
9774,5221,1.0
9774,1139,1.0
9774,6839,1.0
9774,12333,1.0
9774,4720,1.0
9774,1376,1.0
9774,9548,1.0
9774,11920,1.0
9774,9882,1.0
9774,8793,1.0
9774,324,1.0
9774,4054,1.0
9774,6139,1.0
9774,10255,1.0
9774,9294,1.0
9774,3178,1.0
9774,61,1.0
9774,6607,1.0
9774,12190,1.0
9774,11297,1.0
9774,7414,1.0
9774,8755,1.0
9774,7788,1.0
9774,1162,1.0
9774,3342,1.0
9774,3774,1.0
9774,10801,1.0
9774,8442,1.0
9774,7100,1.0
9774,6312,1.0
9774,7502,1.0
9774,5535,1.0
9774,1447,1.0
9774,11508,1.0
9774,7175,1.0
9774,5113,1.0
9774,601,1.0
9774,344,1.0
9774,12091,1.0
9774,1911,1.0
9774,11196,1.0
9774,1440,1.0
9774,7087,1.0
9774,11995,1.0
9774,11633,1.0
9774,9671,1.0
9774,3950,1.0
9774,9116,1.0
9774,5157,1.0
9774,1304,1.0
9774,1292,1.0
9774,8031,1.0
9774,12261,1.0
9774,3381,1.0
9774,475,1.0
9774,5564,1.0
9774,12035,1.0
9774,4192,1.0
9774,11044,1.0
9774,6675,1.0
9774,11208,1.0
9774,1678,1.0
5113,9226,1.0
5113,11478,1.0
5113,7241,1.0
5113,6035,1.0
5113,8314,1.0
5113,7008,1.0
5113,12421,1.0
5113,13176,1.0
5113,5221,1.0
5113,12709,1.0
5113,9801,1.0
5113,1139,1.0
5113,2342,1.0
5113,540,1.0
5113,5383,1.0
5113,2893,1.0
5113,7060,1.0
5113,2559,1.0
5113,7553,1.0
5113,6918,1.0
5113,11356,1.0
5113,11909,1.0
7297,6911,1.0
7297,10274,1.0
7297,279,1.0
7297,1590,1.0
7297,6474,1.0
7297,1168,1.0
7297,2464,1.0
7297,4040,1.0
7297,1701,1.0
7297,12672,1.0
7297,5339,1.0
7297,9523,1.0
7297,11757,1.0
7297,2533,1.0
7297,6547,1.0
7297,12999,1.0
7297,12114,1.0
7297,83,1.0
7297,11163,1.0
7297,5237,1.0
7297,3559,1.0
7297,1306,1.0
7297,4820,1.0
7297,3358,1.0
7297,13041,1.0
7297,9877,1.0
7297,3774,1.0
7297,473,1.0
7297,9138,1.0
7297,12265,1.0
7297,7158,1.0
7297,2413,1.0
7297,11732,1.0
7297,9747,1.0
7297,7717,1.0
7297,3597,1.0
7297,1666,1.0
7297,6696,1.0
7297,7617,1.0
7297,2832,1.0
7297,2803,1.0
7297,7367,1.0
7297,641,1.0
7297,11253,1.0
7297,3847,1.0
7297,10070,1.0
7297,8430,1.0
7297,8608,1.0
3911,310,1.0
3911,10203,1.0
3911,5221,1.0
3911,12709,1.0
3911,5645,1.0
3911,10851,1.0
3911,2342,1.0
3911,12656,1.0
3911,9464,1.0
3911,5466,1.0
3911,12286,1.0
3911,7920,1.0
3911,11160,1.0
3911,2254,1.0
3911,7788,1.0
10378,3507,1.0
10378,297,1.0
10378,1517,1.0
10378,1701,1.0
10378,2882,1.0
10378,4729,1.0
10378,1422,1.0
10378,5087,1.0
10378,6448,1.0
10378,2414,1.0
10378,4003,1.0
10378,7378,1.0
10378,7633,1.0
10378,1560,1.0
10378,1695,1.0
10378,2779,1.0
10378,9723,1.0
10378,4439,1.0
10378,2668,1.0
10378,3141,1.0
10378,10710,1.0
10378,912,1.0
10378,10791,1.0
10378,3646,1.0
10378,7997,1.0
10378,12080,1.0
10378,10360,1.0
10378,2688,1.0
9742,6190,1.0
9742,8218,1.0
9742,11897,1.0
9742,5044,1.0
9742,12160,1.0
9742,1598,1.0
9742,3408,1.0
9742,10626,1.0
9742,5397,1.0
9742,11703,1.0
9742,12070,1.0
9742,2663,1.0
9742,3062,1.0
9742,11226,1.0
9742,12583,1.0
9742,10927,1.0
9742,838,1.0
9742,73,1.0
9742,2415,1.0
9742,3581,1.0
9742,5925,1.0
9742,1333,1.0
9742,4127,1.0
9742,3235,1.0
9742,12118,1.0
9742,5847,1.0
9742,8004,1.0
9742,8335,1.0
9742,443,1.0
9742,11303,1.0
9742,11570,1.0
9742,1024,1.0
9742,6342,1.0
9742,2252,1.0
9742,2495,1.0
9742,4438,1.0
9742,3293,1.0
9742,7848,1.0
9742,1418,1.0
9742,11420,1.0
9742,4411,1.0
9742,1812,1.0
9742,11892,1.0
9742,12986,1.0
9742,6490,1.0
9742,5760,1.0
9742,8295,1.0
9742,1668,1.0
9742,11206,1.0
9742,11073,1.0
9742,6237,1.0
9742,8876,1.0
9742,3126,1.0
9742,88,1.0
9742,4919,1.0
9742,4066,1.0
9742,9501,1.0
9742,5747,1.0
9742,8580,1.0
9742,3112,1.0
9742,913,1.0
9742,12397,1.0
9742,503,1.0
9742,115,1.0
9742,12696,1.0
9742,12661,1.0
9742,9665,1.0
9742,6654,1.0
9742,4480,1.0
9742,7892,1.0
9742,2593,1.0
9742,1402,1.0
9742,3598,1.0
9742,5132,1.0
9742,4798,1.0
9742,10354,1.0
9742,5032,1.0
9742,6937,1.0
9742,6213,1.0
9742,1357,1.0
9742,10904,1.0
9742,3079,1.0
9742,3838,1.0
9742,1542,1.0
9742,6370,1.0
9742,8251,1.0
9742,10919,1.0
9742,13055,1.0
9742,7968,1.0
9742,12636,1.0
9742,10774,1.0
9742,7118,1.0
9742,5884,1.0
9742,7040,1.0
9742,9842,1.0
9742,1797,1.0
9742,3066,1.0
9742,8737,1.0
9742,5250,1.0
9742,10035,1.0
9742,11335,1.0
9742,2726,1.0
9742,1504,1.0
9742,3365,1.0
9742,12544,1.0
9742,2815,1.0
9742,11255,1.0
9742,5042,1.0
9742,6433,1.0
9742,4212,1.0
9742,10015,1.0
9742,6603,1.0
9742,4344,1.0
9742,7145,1.0
9742,3670,1.0
9742,1261,1.0
9742,4649,1.0
9742,8570,1.0
9742,1816,1.0
9742,7067,1.0
10843,11411,1.0
10843,10203,1.0
10843,9780,1.0
10843,11745,1.0
10843,9801,1.0
10843,1139,1.0
10843,11929,1.0
10843,2663,1.0
10843,8726,1.0
10843,448,1.0
10843,1529,1.0
10843,9259,1.0
10843,7426,1.0
10843,6367,1.0
10843,10164,1.0
10843,4752,1.0
10843,12971,1.0
180,9226,1.0
180,12255,1.0
180,1532,1.0
180,8273,1.0
180,11433,1.0
180,7084,1.0
180,2105,1.0
180,6164,1.0
180,10951,1.0
180,3127,1.0
180,9839,1.0
6623,11961,1.0
6623,11478,1.0
6623,1311,1.0
6623,319,1.0
6623,8006,1.0
6623,9025,1.0
6623,9528,1.0
6623,3570,1.0
6623,8585,1.0
6623,9560,1.0
6623,9091,1.0
6623,5344,1.0
6623,6033,1.0
6623,1076,1.0
6623,9464,1.0
6623,788,1.0
6623,6666,1.0
6623,2667,1.0
6623,8551,1.0
6623,3235,1.0
6623,8789,1.0
6623,10352,1.0
6623,149,1.0
6623,3907,1.0
6623,3480,1.0
6623,4314,1.0
6623,10255,1.0
6623,1364,1.0
6623,3865,1.0
6623,11462,1.0
6623,10415,1.0
6623,3797,1.0
6623,237,1.0
6623,10342,1.0
6623,2422,1.0
6623,7607,1.0
6623,1901,1.0
6623,13069,1.0
6623,10741,1.0
6623,5705,1.0
6623,8239,1.0
6623,10442,1.0
6623,7495,1.0
6623,7072,1.0
6623,2576,1.0
6623,9401,1.0
6623,11010,1.0
6623,10104,1.0
6623,8827,1.0
6623,12410,1.0
6623,12324,1.0
6623,10937,1.0
6623,8640,1.0
6623,5919,1.0
6623,8956,1.0
6623,1127,1.0
6623,9537,1.0
6623,11128,1.0
6623,817,1.0
6623,8861,1.0
6623,3472,1.0
6623,12105,1.0
6623,7321,1.0
6623,4799,1.0
6623,8717,1.0
6623,6999,1.0
6623,3071,1.0
6623,12212,1.0
6623,1412,1.0
6623,8099,1.0
6623,3166,1.0
6623,2019,1.0
6623,642,1.0
7704,6911,1.0
7704,3963,1.0
7704,2167,1.0
7704,1636,1.0
7704,5645,1.0
7704,9801,1.0
7704,2342,1.0
7704,2663,1.0
7704,12701,1.0
7704,119,1.0
7704,124,1.0
7704,3744,1.0
7704,9524,1.0
7704,8121,1.0
7704,12423,1.0
7704,3235,1.0
7704,12024,1.0
7704,10258,1.0
7704,11591,1.0
7704,9516,1.0
7704,3318,1.0
7704,4593,1.0
7704,11203,1.0
7704,9294,1.0
7704,4664,1.0
7704,5891,1.0
7704,1773,1.0
7704,11297,1.0
7704,11462,1.0
7704,5827,1.0
7704,10306,1.0
7704,5605,1.0
7704,4897,1.0
7704,3113,1.0
7704,3053,1.0
7704,700,1.0
7704,589,1.0
7704,6188,1.0
7704,4130,1.0
7704,11902,1.0
7704,5968,1.0
7704,994,1.0
7704,6542,1.0
7704,10827,1.0
7704,10647,1.0
7704,67,1.0
7704,12693,1.0
7704,5526,1.0
7704,9674,1.0
7704,3251,1.0
7704,11568,1.0
7704,12501,1.0
7704,7122,1.0
7704,3223,1.0
7704,7387,1.0
7704,7124,1.0
7704,2934,1.0
7704,2596,1.0
7704,3950,1.0
7704,5066,1.0
7704,11975,1.0
7704,9079,1.0
7704,3472,1.0
7704,2004,1.0
7704,9777,1.0
7704,12631,1.0
7704,1845,1.0
7704,3890,1.0
7704,11882,1.0
7704,6817,1.0
7704,8430,1.0
7704,6108,1.0
7704,2872,1.0
7704,11992,1.0
7704,5683,1.0
7704,7297,1.0
7704,11472,1.0
7704,388,1.0
7704,2863,1.0
4160,2513,1.0
4160,9302,1.0
4160,5397,1.0
4160,6956,1.0
4160,6360,1.0
4160,10291,1.0
4160,2663,1.0
4160,4189,1.0
4160,9652,1.0
4160,11970,1.0
4160,1708,1.0
4160,9809,1.0
4160,3184,1.0
4160,9600,1.0
4160,5381,1.0
10001,5430,1.0
10001,11247,1.0
10001,8082,1.0
10001,11745,1.0
10001,1533,1.0
10001,11929,1.0
10001,86,1.0
10001,6348,1.0
10001,8797,1.0
10001,554,1.0
10001,8789,1.0
10001,7705,1.0
10001,11660,1.0
10001,5772,1.0
10001,1708,1.0
10001,179,1.0
10001,6298,1.0
10001,1919,1.0
10001,7538,1.0
10001,8182,1.0
10001,12649,1.0
10001,2688,1.0
10001,2496,1.0
10958,310,1.0
10958,7304,1.0
10958,11522,1.0
10958,10045,1.0
10958,8200,1.0
10958,12725,1.0
10958,5162,1.0
10958,4749,1.0
10958,5397,1.0
10958,6583,1.0
10958,6360,1.0
10958,11703,1.0
10958,3062,1.0
10958,8986,1.0
10958,10273,1.0
10958,8191,1.0
10958,4106,1.0
10958,11215,1.0
10958,9749,1.0
10958,12848,1.0
10958,12979,1.0
10958,2076,1.0
10958,10617,1.0
10958,10244,1.0
10958,4358,1.0
10958,8132,1.0
10958,8516,1.0
10958,3682,1.0
10958,6115,1.0
10958,3147,1.0
10958,6249,1.0
10958,2838,1.0
10958,6967,1.0
10958,10223,1.0
10958,4207,1.0
10958,122,1.0
10958,4567,1.0
10958,166,1.0
10958,7999,1.0
10958,49,1.0
10958,8531,1.0
10958,7978,1.0
10958,9253,1.0
10958,9272,1.0
10958,4759,1.0
10958,2123,1.0
10958,12808,1.0
10958,6533,1.0
10958,10782,1.0
10958,4851,1.0
10958,10586,1.0
10958,2564,1.0
10958,686,1.0
10958,2040,1.0
10958,5805,1.0
10958,9231,1.0
10958,7257,1.0
10958,7019,1.0
10958,1295,1.0
10958,11145,1.0
10958,2676,1.0
10958,1386,1.0
10958,10504,1.0
10958,10459,1.0
10958,8702,1.0
10958,11565,1.0
10958,8623,1.0
10958,5429,1.0
10958,1546,1.0
10958,3994,1.0
10958,3080,1.0
10958,11919,1.0
10958,3051,1.0
10958,9796,1.0
10958,7496,1.0
10958,4656,1.0
10958,4584,1.0
10958,13,1.0
10958,7719,1.0
10958,1167,1.0
10958,11952,1.0
10958,10300,1.0
10958,407,1.0
10958,8466,1.0
10958,3542,1.0
10958,8922,1.0
10958,5493,1.0
10958,5817,1.0
10958,12554,1.0
10958,9457,1.0
10958,5820,1.0
10958,12332,1.0
10958,12723,1.0
10958,7473,1.0
10958,389,1.0
10958,5037,1.0
10958,10190,1.0
10958,11971,1.0
10958,7245,1.0
10958,11366,1.0
10958,7499,1.0
10958,1890,1.0
10958,12623,1.0
10958,3817,1.0
10958,9895,1.0
10958,6779,1.0
10958,5674,1.0
10958,11899,1.0
10958,12497,1.0
10958,12711,1.0
10958,825,1.0
10958,2679,1.0
10958,9189,1.0
10958,1313,1.0
10958,7309,1.0
10958,3206,1.0
10958,4880,1.0
10958,6391,1.0
10958,8594,1.0
10958,2419,1.0
10958,1866,1.0
10958,10945,1.0
10958,8644,1.0
10958,7406,1.0
10958,6099,1.0
10958,8023,1.0
10958,9948,1.0
10958,6973,1.0
10958,5661,1.0
10958,3529,1.0
10958,1099,1.0
10958,3323,1.0
10958,3180,1.0
10958,11125,1.0
10958,9771,1.0
10958,11081,1.0
10958,12986,1.0
10958,5345,1.0
10958,6587,1.0
10958,193,1.0
10958,12849,1.0
10958,12074,1.0
10958,1213,1.0
10958,12249,1.0
10958,11122,1.0
10958,2878,1.0
10958,6436,1.0
10958,6245,1.0
10958,687,1.0
10958,7065,1.0
10958,7731,1.0
10958,1107,1.0
10958,3796,1.0
10958,13137,1.0
10958,682,1.0
10958,11692,1.0
10958,12115,1.0
10958,8589,1.0
10958,5603,1.0
10958,1095,1.0
10958,3096,1.0
10958,9730,1.0
10958,1507,1.0
10958,5748,1.0
10958,6978,1.0
10958,7288,1.0
10958,12893,1.0
10958,9282,1.0
10958,1011,1.0
10958,3204,1.0
10958,11426,1.0
10958,3433,1.0
10958,2777,1.0
10958,10059,1.0
10958,7110,1.0
10958,2284,1.0
10958,3171,1.0
10958,511,1.0
10958,10717,1.0
10958,5427,1.0
10958,10266,1.0
10958,10979,1.0
10958,5974,1.0
10958,9660,1.0
10958,5937,1.0
10958,4898,1.0
10958,7577,1.0
10958,10814,1.0
10958,6465,1.0
10958,1947,1.0
10958,2186,1.0
10958,1506,1.0
10958,5957,1.0
10958,6458,1.0
10958,11376,1.0
10958,261,1.0
10958,5521,1.0
10958,7791,1.0
10958,3931,1.0
10958,2389,1.0
10958,10823,1.0
10958,6568,1.0
10958,2503,1.0
10958,7444,1.0
10958,10351,1.0
10958,12813,1.0
10958,3296,1.0
10958,9640,1.0
10958,6060,1.0
10958,12971,1.0
10958,7307,1.0
10958,12173,1.0
10958,53,1.0
10958,6116,1.0
10958,1391,1.0
10958,12467,1.0
10958,9330,1.0
10958,10126,1.0
10958,6621,1.0
10958,2670,1.0
10958,1772,1.0
10958,4076,1.0
10958,1328,1.0
10958,4560,1.0
10958,1667,1.0
10958,7002,1.0
10958,9420,1.0
10958,7802,1.0
10958,11652,1.0
10958,4758,1.0
10958,6912,1.0
10958,10235,1.0
10958,4436,1.0
10958,12781,1.0
10958,11024,1.0
10958,5979,1.0
10958,2561,1.0
10958,9722,1.0
10958,1938,1.0
10958,2514,1.0
10958,4175,1.0
10958,6055,1.0
1851,2625,1.0
1851,6026,1.0
1851,7032,1.0
1851,7991,1.0
1851,9062,1.0
1851,9774,1.0
1851,12763,1.0
1851,10482,1.0
1851,543,1.0
1851,1957,1.0
1851,7182,1.0
1851,6547,1.0
1851,7407,1.0
1851,2066,1.0
1851,2586,1.0
1851,9931,1.0
1851,11029,1.0
1851,466,1.0
1851,6367,1.0
1851,10827,1.0
1851,6314,1.0
1851,7324,1.0
1851,3916,1.0
1851,12121,1.0
1851,6297,1.0
1851,4001,1.0
1851,4179,1.0
1851,6306,1.0
1851,5583,1.0
1851,12574,1.0
1851,11196,1.0
1851,8222,1.0
1851,10883,1.0
1851,6754,1.0
1851,5008,1.0
1851,11735,1.0
1851,11821,1.0
1851,9098,1.0
1851,7345,1.0
1851,7720,1.0
1851,5641,1.0
4816,7221,1.0
4816,8095,1.0
4816,3361,1.0
4816,5560,1.0
4816,1835,1.0
4816,8671,1.0
4816,8796,1.0
4816,2810,1.0
4816,5397,1.0
4816,6956,1.0
4816,12638,1.0
4816,3631,1.0
4816,11562,1.0
4816,2488,1.0
4816,3431,1.0
4816,6532,1.0
4816,12677,1.0
4816,10607,1.0
4816,70,1.0
4816,11971,1.0
4816,1442,1.0
4816,2038,1.0
4816,1225,1.0
4816,10834,1.0
4816,11121,1.0
4816,5569,1.0
4816,11356,1.0
4816,11269,1.0
4816,2656,1.0
4816,10270,1.0
4816,6551,1.0
4816,6894,1.0
4816,4013,1.0
4816,4294,1.0
4816,5149,1.0
4816,6286,1.0
4816,11273,1.0
4816,7745,1.0
8527,9313,1.0
8527,10203,1.0
8527,1829,1.0
8527,7086,1.0
8527,1701,1.0
8527,8578,1.0
8527,7511,1.0
8527,2402,1.0
8527,9539,1.0
8527,11832,1.0
8527,2850,1.0
8527,8781,1.0
8527,10037,1.0
8527,5240,1.0
8527,13131,1.0
8527,12911,1.0
8527,3071,1.0
8527,830,1.0
8527,5247,1.0
8527,7785,1.0
8527,10572,1.0
7154,11961,1.0
7154,1568,1.0
7154,11522,1.0
7154,10045,1.0
7154,8200,1.0
7154,12725,1.0
7154,5162,1.0
7154,4749,1.0
7154,5397,1.0
7154,11703,1.0
7154,2663,1.0
7154,3062,1.0
7154,12311,1.0
7154,10050,1.0
7154,2060,1.0
7154,5139,1.0
7154,11279,1.0
7154,4251,1.0
7154,9749,1.0
7154,738,1.0
7154,3908,1.0
7154,12328,1.0
7154,6743,1.0
7154,6115,1.0
7154,8066,1.0
7154,213,1.0
7154,7589,1.0
7154,9654,1.0
7154,4207,1.0
7154,5186,1.0
7154,21,1.0
7154,445,1.0
7154,1634,1.0
7154,3134,1.0
7154,4258,1.0
7154,7319,1.0
7154,8581,1.0
7154,11505,1.0
7154,5793,1.0
7154,5501,1.0
7154,12330,1.0
7154,7566,1.0
7154,3625,1.0
7154,4994,1.0
7154,1369,1.0
7154,6534,1.0
7154,363,1.0
7154,5798,1.0
7154,9971,1.0
7154,3290,1.0
7154,8519,1.0
7154,2379,1.0
7154,1688,1.0
7154,268,1.0
7154,3544,1.0
7154,2933,1.0
7154,10151,1.0
7154,8550,1.0
7154,1732,1.0
7154,6632,1.0
7154,10068,1.0
7154,8566,1.0
7154,2790,1.0
7154,1531,1.0
7154,1032,1.0
7154,3135,1.0
7154,5633,1.0
7154,2053,1.0
7154,5016,1.0
7154,8211,1.0
7154,2206,1.0
7154,12343,1.0
7154,6869,1.0
7154,6987,1.0
7154,7496,1.0
7154,111,1.0
7154,3255,1.0
7154,1290,1.0
7154,13,1.0
7154,9497,1.0
7154,1956,1.0
7154,1167,1.0
7154,2065,1.0
7154,1505,1.0
7154,5243,1.0
7154,3343,1.0
7154,9357,1.0
7154,7826,1.0
7154,7632,1.0
7154,4539,1.0
7154,12411,1.0
7154,5817,1.0
7154,253,1.0
7154,12428,1.0
7154,12478,1.0
7154,10961,1.0
7154,1970,1.0
7154,7473,1.0
7154,3851,1.0
7154,189,1.0
7154,4508,1.0
7154,8433,1.0
7154,10321,1.0
7154,2819,1.0
7154,10676,1.0
7154,6745,1.0
7154,8961,1.0
7154,4754,1.0
7154,12929,1.0
7154,3239,1.0
7154,2306,1.0
7154,12682,1.0
7154,12500,1.0
7154,7313,1.0
7154,10494,1.0
7154,3116,1.0
7154,566,1.0
7154,5015,1.0
7154,3517,1.0
7154,3206,1.0
7154,5292,1.0
7154,3602,1.0
7154,8502,1.0
7154,3549,1.0
7154,8594,1.0
7154,9011,1.0
7154,11915,1.0
7154,4164,1.0
7154,11985,1.0
7154,9789,1.0
7154,11717,1.0
7154,3835,1.0
7154,10122,1.0
7154,6723,1.0
7154,7237,1.0
7154,6160,1.0
7154,2854,1.0
7154,11817,1.0
7154,6709,1.0
7154,11577,1.0
7154,174,1.0
7154,7037,1.0
7154,8098,1.0
7154,12514,1.0
7154,1713,1.0
7154,11423,1.0
7154,11724,1.0
7154,12077,1.0
7154,12552,1.0
7154,6350,1.0
7154,1736,1.0
7154,12074,1.0
7154,9426,1.0
7154,5363,1.0
7154,7191,1.0
7154,6245,1.0
7154,3425,1.0
7154,7018,1.0
7154,9026,1.0
7154,10552,1.0
7154,8705,1.0
7154,10727,1.0
7154,11481,1.0
7154,3974,1.0
7154,12115,1.0
7154,3109,1.0
7154,2628,1.0
7154,5480,1.0
7154,8912,1.0
7154,4563,1.0
7154,4721,1.0
7154,4987,1.0
7154,9331,1.0
7154,630,1.0
7154,13133,1.0
7154,496,1.0
7154,2143,1.0
7154,11426,1.0
7154,798,1.0
7154,542,1.0
7154,11442,1.0
7154,7341,1.0
7154,10266,1.0
7154,8349,1.0
7154,2968,1.0
7154,6388,1.0
7154,2347,1.0
7154,5183,1.0
7154,10339,1.0
7154,6702,1.0
7154,761,1.0
7154,5795,1.0
7154,1506,1.0
7154,9909,1.0
7154,10786,1.0
7154,393,1.0
7154,6862,1.0
7154,3345,1.0
7154,261,1.0
7154,7791,1.0
7154,1686,1.0
7154,10090,1.0
7154,3296,1.0
7154,10562,1.0
7154,7307,1.0
7154,12173,1.0
7154,53,1.0
7154,3649,1.0
7154,9725,1.0
7154,6689,1.0
7154,960,1.0
7154,9330,1.0
7154,8949,1.0
7154,8676,1.0
7154,3372,1.0
7154,10126,1.0
7154,8919,1.0
7154,9847,1.0
7154,5586,1.0
7154,7366,1.0
7154,2816,1.0
7154,6929,1.0
7154,4758,1.0
7154,8012,1.0
7154,4356,1.0
7154,4432,1.0
7154,12781,1.0
7154,205,1.0
7154,3643,1.0
7154,11685,1.0
7154,2511,1.0
7154,12721,1.0
7154,288,1.0
7154,7141,1.0
7154,4646,1.0
7154,9893,1.0
7154,2632,1.0
11389,3084,1.0
11389,4945,1.0
11389,1573,1.0
11389,12628,1.0
11389,10988,1.0
11389,7220,1.0
11389,7437,1.0
11389,2142,1.0
11389,8544,1.0
11389,12049,1.0
11389,1008,1.0
11389,8492,1.0
11389,3709,1.0
11389,8354,1.0
11389,10595,1.0
11389,9319,1.0
634,12798,1.0
634,12567,1.0
634,116,1.0
634,832,1.0
634,5680,1.0
634,6925,1.0
634,1343,1.0
634,3177,1.0
634,13126,1.0
634,10582,1.0
634,6033,1.0
634,8152,1.0
634,754,1.0
634,11051,1.0
634,1875,1.0
634,10882,1.0
634,11735,1.0
634,6134,1.0
634,4090,1.0
634,3922,1.0
634,4400,1.0
634,4898,1.0
634,8442,1.0
634,8318,1.0
634,12157,1.0
634,3685,1.0
634,4361,1.0
634,8394,1.0
634,5604,1.0
634,2173,1.0
634,6124,1.0
634,1997,1.0
634,11319,1.0
6822,12798,1.0
6822,12567,1.0
6822,1319,1.0
6822,5221,1.0
6822,359,1.0
6822,10851,1.0
6822,2342,1.0
6822,3992,1.0
6822,5880,1.0
6822,8916,1.0
6822,11370,1.0
6822,4254,1.0
6822,9503,1.0
6822,2160,1.0
6822,9937,1.0
6822,5780,1.0
6822,8927,1.0
6822,9898,1.0
6822,5807,1.0
6822,6830,1.0
6822,9876,1.0
6822,3065,1.0
6822,6367,1.0
6822,4002,1.0
6822,6073,1.0
6822,12121,1.0
6822,6243,1.0
6822,2339,1.0
6822,11037,1.0
6822,4123,1.0
6822,2629,1.0
6822,12978,1.0
6822,5583,1.0
6822,6373,1.0
6822,8849,1.0
6822,899,1.0
6822,1980,1.0
6822,5719,1.0
6822,4533,1.0
6822,6772,1.0
6822,9094,1.0
6822,5600,1.0
6822,4875,1.0
6822,12151,1.0
6822,4153,1.0
6822,11457,1.0
6822,5033,1.0
6822,9259,1.0
6822,3566,1.0
6822,2124,1.0
6822,3071,1.0
6822,3595,1.0
6822,3141,1.0
6822,4842,1.0
6822,7054,1.0
6822,9163,1.0
6822,5641,1.0
1474,310,1.0
1474,10203,1.0
1474,1573,1.0
1474,12628,1.0
1474,10988,1.0
1474,7220,1.0
1474,7437,1.0
1474,2142,1.0
1474,8544,1.0
1474,599,1.0
1474,6336,1.0
1474,1008,1.0
1474,3709,1.0
1474,12642,1.0
4841,6911,1.0
4841,12255,1.0
4841,6483,1.0
4841,4450,1.0
4841,13126,1.0
4841,10582,1.0
4841,12655,1.0
4841,12251,1.0
4841,3035,1.0
4841,12,1.0
4841,2758,1.0
4841,8819,1.0
4841,3744,1.0
4841,5799,1.0
4841,11084,1.0
4841,11036,1.0
4841,12157,1.0
4841,12176,1.0
4841,3826,1.0
4841,9771,1.0
4841,9562,1.0
4841,8559,1.0
4841,10542,1.0
4841,3486,1.0
4841,13092,1.0
4841,10916,1.0
4841,11323,1.0
4841,5902,1.0
4841,875,1.0
4841,7453,1.0
4841,3648,1.0
4841,2518,1.0
4841,12286,1.0
4841,11382,1.0
4841,909,1.0
4841,6312,1.0
4841,9585,1.0
4841,5005,1.0
4841,9343,1.0
4841,3683,1.0
4841,11568,1.0
4841,1875,1.0
4841,4905,1.0
4841,13135,1.0
4841,8471,1.0
4841,11768,1.0
4841,8817,1.0
4841,12007,1.0
4841,13096,1.0
4841,4346,1.0
4841,224,1.0
4841,1919,1.0
4841,4875,1.0
4841,11371,1.0
4841,7702,1.0
4841,2567,1.0
4841,6686,1.0
4841,3520,1.0
4841,1813,1.0
4841,13104,1.0
4841,11545,1.0
4841,7879,1.0
4841,12402,1.0
4841,11253,1.0
4841,9850,1.0
4841,3847,1.0
4841,1300,1.0
4841,8484,1.0
4841,5416,1.0
4841,6817,1.0
4841,9498,1.0
4841,7918,1.0
4841,11184,1.0
4841,8588,1.0
4841,7156,1.0
4841,6264,1.0
5536,9029,1.0
5536,8872,1.0
5536,4991,1.0
5536,7220,1.0
5536,1701,1.0
5536,8152,1.0
5536,3113,1.0
5536,8121,1.0
5536,9691,1.0
5536,1013,1.0
5536,3065,1.0
5536,10147,1.0
5536,12265,1.0
5536,8770,1.0
5536,5247,1.0
5536,6888,1.0
5536,8185,1.0
5536,7023,1.0
5536,4875,1.0
5536,5519,1.0
9188,9313,1.0
9188,3407,1.0
9188,7695,1.0
9188,11745,1.0
9188,8578,1.0
9188,5645,1.0
9188,6360,1.0
9188,1139,1.0
